31934-0,500159536001048
61013-0,120950167321062
36483-0,"36483-0 314 N Centre St,  Pottsville,  PA,  17901Tie"
47863-0,110010110003000
66848-0,191550313001090
7099-0,"7099-0 240 S Highland Ave,  Ossining,  NY,  10562Tie"
15420-0,480850305281011
13576-0,132930104006013
30643-0,240450101022007
6739-0,130179605005109
12294-0,220330030001020
22272-0,080690020051016
43478-0,480370109011025
47623-0,550079604004050
19208-0,370479310001012
14044-0,481210202032010
6476-0,420912005024022
11618-0,510839306003051
23136-0,510950802021005
38784-0,360650252001003
31266-0,120860067021019
60710-0,550730004002005
59470-0,460719611001388
11475-0,060650422064002
40776-0,200510730003034
49528-0,250250811002005
13158-0,482013109004021
66465-0,080370002002041
28575-0,390779166002081
5875-0,040190040552022
25170-0,481677217003047
57503-0,420110027001004
10741-0,040131085021008
39372-0,410470020002010
27303-0,360610225002001
6463-0,170438412042000
54738-0,471790613005017
43906-0,481210206021005
42526-0,220710033082023
32820-0,410390021023003
40118-0,080130132083018
19600-0,510538403004038
21266-0,271450106003136
27974-0,360610137006000
19590-0,181570003002007
34823-0,181570108001031
65459-0,060610220131002
37512-0,481410102152000
1914-0,181770011004019
31146-0,391093250002057
60305-0,310199692033023
52470-0,"52470-0 110 South 69th Street,  Upper Darby,  PA,  19082Tie"
12446-0,530419703004016
31253-0,220710134003017
14856-0,391499715004025
16870-0,470930041001000
1178-0,181570012002015
29618-0,160439701001155
36982-0,220779523001073
28566-0,400310023023063
58837-0,211110059003007
69775-0,420199103023026
31769-0,371190022003008
10254-0,281539502002028
4377-0,450559708006001
47253-0,320030058311004
6534-0,"6534-0 360 S Division St,  Harvard,  IL,  60033Tie"
1690-0,481830007005025
48305-0,360710110003046
24401-0,540290213003050
2087-0,170438402013026
38507-0,370670027034000
3882-0,"3882-0 6012 S 1st St,  Milan,  TN,  38358Tie"
46509-0,221059546001011
17267-0,370459505003002
47889-0,421330217201005
19424-0,010970060003098
32403-0,110010028022002
28709-0,360470590001011
35298-0,530350927011002
5527-0,"5527-0 735 S St Mary's Rd,  St Marys,  PA,  15857Tie"
55037-0,530210208001032
26944-0,240317007161009
34790-0,010730005004007
53753-0,410430306004029
224-0,361119514003010
12326-0,"12326-0 1128 W Main St,  Valley City,  ND,  58072Tie"
31636-0,051499525002040
50193-0,040159506002069
38747-0,410359715001087
14736-0,560250003001033
19281-0,484850114002003
11021-0,240317038001015
47503-0,340390328003007
14068-0,511850210003038
47000-0,060371833003001
35690-0,420039807001018
5407-0,260150113003014
40525-0,130890218062024
12829-0,300479403012023
3117-0,080130135032008
28553-0,060690003003014
39621-0,511838701001121
13346-0,511371102001055
62424-0,"62424-0 102 W  Main St,  Elmwood,  IL,  61529Tie"
16598-0,170999623001051
61982-0,330170830021003
12290-0,271537906001027
50469-0,"50469-0 107 N Main Street,  Gallatin,  MO,  64640Tie"
23362-0,480270203001043
49325-0,120310173003016
12300-0,181290406003038
43354-0,371470018001002
21980-0,160050019001081
51450-0,261614660001038
29725-0,121050141251108
34145-0,060730198033000
14749-0,471251005001002
48665-0,360830406001000
22057-0,421298035011007
46736-0,060133032012016
14629-0,390779154001071
54488-0,212359202002080
46651-0,240276055032000
70128-0,380170102012094
45333-0,120070004002004
2204-0,261635642002005
56712-0,482450113042053
17027-0,060374621001000
10624-0,131790103003008
36492-0,060170307012023
47921-0,420410118032022
50323-0,371470006033033
35272-0,300630002022006
25804-0,420710132022026
54222-0,"54222-0 588 S Alafaya Trail,  Orlando,  FL,  32828Tie"
28971-0,330099610004033
23375-0,"23375-0 757 E 20th Avenue,  Denver,  CO,  80205Tie"
14220-0,040179606002026
21860-0,132150111002080
62509-0,360050406003001
56521-0,360811099002008
18907-0,210039203003019
37967-0,010890106223117
3584-0,516200901001044
37714-0,480410001013005
46723-0,360870127001005
33316-0,481410030002045
18511-0,551351008001175
41830-0,130670302292079
28984-0,470590903001024
46531-0,350450004023005
24093-0,510594802022009
17504-0,484530021101027
29640-0,540610101025016
17828-0,271090020002016
5945-0,180390012002031
63649-0,540110020002050
11631-0,420770055051023
3727-0,060570005023034
20805-0,311090037074011
36635-0,060014251032009
36444-0,390410115202015
21753-0,240317008132010
47026-0,370710306012014
39024-0,"39024-0 421 Saddle Creek Road,  Omaha,  NE,  68131Tie"
66099-0,540390009001067
41950-0,060816026003000
67410-0,370459506011023
33040-0,060411041014011
3571-0,171194031214016
14233-0,350450006101030
53250-0,121030267025026
17374-0,360550131013008
26633-0,060050005003029
63493-0,040239661054051
17948-0,261251227001017
24476-0,121130108142011
33449-0,010539701002029
4818-0,171670010041020
63503-0,340030552001036
11884-0,420550124002005
60258-0,540179651001010
15503-0,"15503-0 107 E Oklahoma,  Alva,  OK,  73717Tie"
20350-0,291694704005021
17517-0,370850713031010
23051-0,130510040014018
882-0,060670055062003
3272-0,080010094111007
23505-0,420059509002040
11226-0,482211602062033
19499-0,170679538002047
23758-0,"23758-0 801 Conover Blvd,  Conover,  NC,  28613Tie"
52016-0,450850003001011
5397-0,"5397-0 1601 W. 23rd Street,  Lawrence,  KS,  66046Tie"
18657-0,120950167291041
40320-0,110010048022005
6547-0,381010104006000
21766-0,390490026002000
29368-0,511910107003090
12388-0,"12388-0 5 E Main St,  Middletown,  MD,  21769Tie"
12135-0,051310013043003
58779-0,170879777002064
38316-0,"38316-0 1275 N Hermitage Rd,  Hermitage,  PA,  16148Tie"
23207-0,420710125012005
19509-0,171118714023014
20243-0,330199759012055
6271-0,540810010012018
30059-0,181111007001080
10802-0,250277075003019
31338-0,360070121023012
18381-0,350350007003020
49698-0,311359593003106
12002-0,400173007004097
24369-0,051114905005003
11106-0,271190201001045
331-0,060373004003001
47146-0,517100049001126
61087-0,261112902004006
41963-0,"41963-0 925 E Roosevelt Rd,  Wheaton,  IL,  60187Tie"
37059-0,250214131004018
11511-0,191530108021053
29102-0,090091501003011
3701-0,061110075082006
34180-0,390410122002002
50550-0,060670056013008
13382-0,"13382-0 193 W Polk St,  Coalinga,  CA,  93210Tie"
7706-0,"7706-0 69 W. Washington St.,  Chicago,  IL,  60602Tie"
5011-0,390510409003013
597-0,060730185131033
54809-0,410459705006046
1415-0,390030109001059
14784-0,170730303006028
53263-0,320319800001012
21633-0,471611102002010
47181-0,090010105004007
7492-0,132579703021005
34087-0,110010106002005
668-0,120310121002005
49636-0,360470060001002
46305-0,484910207072000
51534-0,371950005022000
67161-0,490439643061121
40609-0,360610221022006
6858-0,121339701041051
28637-0,180859614003084
11598-0,"11598-0 122 S. Main St,  Lexington,  VA,  24450Tie"
2671-0,120860043042008
12495-0,171194035315016
272-0,530330043022000
23540-0,511076115021001
45810-0,061070032001005
48474-0,370559704001021
64478-0,483130002002026
42623-0,120610509021009
41977-0,361119536001020
16701-0,"16701-0 314 E Saint Charles St,  San Andreas,  CA,  95249Tie"
23028-0,"23028-0 44 Prospect Hill Rd,  East Windsor,  CT,  06088Tie"
25852-0,270370605092015
5706-0,"5706-0 222 E Central Ave,  Mackinaw City,  MI,  49701-0919Tie"
39705-0,"39705-0 220 N. Hwy. 175,  Seagoville,  TX,  75159-1841Tie"
18238-0,371510314001032
24979-0,390299520002010
37820-0,010690403022026
47564-0,110010102002001
2551-0,370970606012015
50515-0,260810145024009
55589-0,261550302003035
31325-0,180571108103008
67797-0,"67797-0 308 W. Main Street,  Battle Creek,  NE,  68715Tie"
12518-0,483630007001001
34995-0,350090004001075
35103-0,260479708002103
19989-0,211170636061070
47194-0,511710408002076
1894-0,051250101011006
35236-0,420311607004028
18095-0,420370502003013
1761-0,180118103003079
27488-0,361190015033005
55861-0,191630125021027
11990-0,510230404021022
1093-0,130890217031027
67411-0,371419202042028
10076-0,530630118003008
44267-0,060372412024010
13764-0,040179653004002
2013-0,371719306001033
22894-0,090010106003007
54283-0,250235062021000
1236-0,150030089224015
13142-0,131110504003015
7528-0,"7528-0 1500 W Main St,  Waynesboro,  VA,  22980Tie"
14902-0,090034971004002
50800-0,390490074241012
14304-0,132779603005044
64345-0,460559601001053
53682-0,401091083035006
13884-0,450450031012037
5563-0,420850319003001
10196-0,270270301023072
4208-0,390630006005061
11225-0,270717902003143
18906-0,360610179006000
32847-0,090034101021009
17481-0,360610241001000
50372-0,090035030001003
21130-0,410050207002014
1116-0,261251813005007
38689-0,250173688002010
10949-0,371010402022034
49399-0,060855020022000
41737-0,171150022005076
25865-0,121030267031045
70056-0,201770007002093
22116-0,511430106001055
36636-0,471251018031045
10219-0,481130137272029
38423-0,180330204001000
30285-0,401430046002000
43546-0,180973103062000
30700-0,190130001002076
6297-0,220710054001001
13631-0,160270213002049
7074-0,160199713014001
34252-0,360130371003043
10744-0,361031584011014
40631-0,080410013021014
13035-0,484817402002016
43092-0,010890112003117
39932-0,270471806001022
5086-0,202090436004013
13359-0,131899503002019
69669-0,281419503005051
966-0,480410018041006
690-0,401091083045022
1859-0,360610059004000
12852-0,311379670003047
27653-0,121270810001026
32309-0,170190059003002
14174-0,484850109001000
37642-0,361150803003011
14437-0,551314501062034
46927-0,421279609001004
6044-0,483550036024000
56858-0,371010402031025
27533-0,401350301031085
33244-0,360930324023005
64728-0,530770012022002
10553-0,530110417002029
39229-0,220150106011006
52207-0,350050002012050
11692-0,311219668003017
13168-0,230259660002024
51761-0,060670055091001
15828-0,450479708005002
12972-0,060816051002038
60187-0,250010136001067
23135-0,290574801002065
15325-0,483090024982013
24415-0,261635841001000
46593-0,481130137271026
37655-0,200910523031004
1103-0,181570054002019
26142-0,360610238011014
45512-0,361190061001006
11702-0,361190072001006
22307-0,482013329001008
2240-0,480410019005001
6903-0,490419754001184
28935-0,551410104003006
38005-0,060610212042006
3211-0,540610107001008
7194-0,191114901003020
25171-0,360179706022005
45645-0,290318812001042
27809-0,391199115002014
40381-0,220150111103011
13599-0,120860030011015
60161-0,220170211003005
12327-0,360150104001009
29307-0,191690010003020
14067-0,490070001002051
30775-0,470430602004056
13048-0,080079744002080
1356-0,180973527002031
36947-0,550730019006004
15432-0,401091073032054
5887-0,540510202002012
55193-0,120890503023021
20973-0,510310201023010
7622-0,551199604003026
42769-0,320030028471101
26812-0,350010024025018
5754-0,191870005002054
5073-0,060971502024024
54581-0,511076110061007
58467-0,220450303011028
2756-0,291892184023012
392-0,340390357003001
13729-0,080870004001013
12051-0,240276056024013
11167-0,121270808061021
49769-0,090010218022009
33807-0,270159606002001
5060-0,530330321031026
24833-0,291892150011007
7755-0,191919502003005
31672-0,420691002002045
17050-0,"17050-0 28700 South Dixie Highway,  Homestead,  FL,  33033Tie"
50888-0,330110016002004
56342-0,180859627003057
53860-0,370810128032091
37392-0,420159505004011
24966-0,171194030021009
54604-0,090093521001007
65436-0,060971526003008
56475-0,290693602003152
15312-0,350490013021004
48091-0,131171302041028
55349-0,371330002024005
22952-0,100050505012071
37668-0,350619714002023
50622-0,350490012022018
6618-0,191530110212022
10013-0,230190043001010
4112-0,482015222012022
26277-0,310659639004061
13574-0,280470032082021
40526-0,330170802022025
585-0,450130021063025
69917-0,170730304003026
1712-0,"1712-0 135 E Ireland Rd,  South Bend,  IN,  46614Tie"
27175-0,060552005042005
31637-0,483030014003031
3870-0,171194036011072
60351-0,250235105024005
50697-0,120690313114021
31517-0,421298023032027
37082-0,090091508001020
24522-0,270531048005003
1832-0,181691027004018
17388-0,421110206001005
15875-0,"15875-0 485 N Grand St,  Schoolcraft,  MI,  49087Tie"
50324-0,391730207003008
5406-0,250138111022020
37345-0,270270302011149
6390-0,171950015002047
62772-0,"62772-0 311 E. Commercial Street,  Senath,  MO,  63876Tie"
21443-0,391690034001006
12567-0,110010107001002
57566-0,040190046241005
31254-0,530670116222002
2850-0,391570210001000
5899-0,"5899-0 509 SE Main St,  Simpsonville,  SC,  29681Tie"
14189-0,370810164051018
47372-0,484391035003008
13704-0,450850017043009
14461-0,060376005021000
10146-0,230190062003000
38519-0,320030051051000
23361-0,310839642003498
13201-0,484850135023001
37465-0,390852057012003
715-0,010970028005001
27710-0,260650020001017
32141-0,240276068032014
18930-0,110010027021005
6533-0,410470107014018
33782-0,420710130003025
17268-0,371590507002031
15492-0,484850102001077
47515-0,240317032022000
57183-0,421257959004078
41019-0,191599502002120
46650-0,391034172004005
64548-0,281079501002102
1462-0,181570018002017
57971-0,371470010021025
46748-0,360610209011002
48653-0,420099604003016
692-0,"692-0 101 E Vandament Ave,  Yukon,  OK,  73099Tie"
38626-0,170190055002024
20721-0,450850018021010
4125-0,010810411004017
6916-0,550350009001003
44064-0,320199601031001
2338-0,"2338-0 928 W. Lincoln Hwy,  Dekalb,  IL,  60115Tie"
22724-0,"22724-0 1909 W State St,  New Castle,  PA,  16101Tie"
6653-0,371179702004004
10636-0,290839506005062
32751-0,170318189003001
27055-0,360010132003013
40406-0,340030050005032
39620-0,170978616043032
22189-0,"22189-0 110 Commercial Avenue NE,  New Philadelphia,  OH,  44663Tie"
10551-0,540090312001008
12301-0,361090011003037
358-0,060371210102000
11821-0,"11821-0 1301 N Lakeshore Drive,  Lake City,  MN,  55041Tie"
48533-0,180390013005010
1858-0,180050105004013
2863-0,060730079081000
15622-0,261210028002001
3728-0,530670122124016
10026-0,360070001004003
60627-0,200910531021022
42934-0,361190013031006
20053-0,060730055001000
61011-0,181519708002043
7457-0,391479628003016
14474-0,490050004011012
20601-0,530150012001012
15755-0,361019611001072
4245-0,481576748001011
25782-0,"25782-0 308 9th Ave,  Floodwood,  MN,  55736Tie"
6043-0,150090310002009
25627-0,391535329023007
48711-0,120860006072018
33294-0,261251977021017
25231-0,130510108063006
23063-0,181630107002028
27340-0,340130178001003
32991-0,110010107001023
67771-0,240358105001082
36756-0,060730198063010
17949-0,482339505003037
48056-0,360470578002001
21086-0,121050158012025
14367-0,484530023151001
14091-0,211779604005063
49851-0,060690007022010
23183-0,"23183-0 415 Omega St,  Henrietta,  TX,  76365Tie"
11906-0,460990105013026
4410-0,191530003001015
10360-0,171830110003002
48189-0,390610074002024
37572-0,010730141042025
57793-0,391670214001000
54808-0,080299650003073
55696-0,461299652003032
1284-0,450450019002026
16655-0,180973702011002
10240-0,311090014001012
48319-0,291833104002010
46423-0,"46423-0 705 E Dixon Boulevard,  Shelby,  NC,  28152Tie"
29774-0,360979505006099
37715-0,480410018011002
29369-0,240217530022035
28730-0,060590018023003
870-0,181630039002000
21874-0,480270234032086
23196-0,511076110052009
23517-0,511970502003004
16668-0,131839702001026
28863-0,471790606002005
32871-0,131350504313033
11630-0,420950153003033
59113-0,060670094071003
4663-0,470650114112020
3393-0,060730083502011
23206-0,261635626003028
48176-0,120730025054027
13406-0,560319594005015
11763-0,"11763-0 212 W Main Street,  Staunton,  IL,  62088Tie"
5811-0,517600406001013
32047-0,120830011041109
2312-0,390299508004018
30570-0,421298044001044
12256-0,220119603003021
27892-0,360750211031007
49699-0,060377013042013
4280-0,"4280-0 2671 S Woodland Blvd,  De Land,  FL,  32720Tie"
16895-0,220779523001017
5276-0,290950168004050
11776-0,490111263061017
22487-0,090076801004014
47310-0,360630234051003
51789-0,150030089291001
26632-0,212270102001040
15800-0,"15800-0 860 Parris Island Gateway,  Beaufort,  SC,  29906Tie"
20913-0,511639301003075
16642-0,360270802011007
5694-0,250138104121022
34860-0,260770020021006
50133-0,482530202002030
36610-0,330059706002110
56788-0,"56788-0 10 E 31st Street,  Kearney,  NE,  68847Tie"
48977-0,481210212012008
40704-0,361150920001021
10791-0,400310020041020
45702-0,360290129013027
50947-0,401091085301021
41041-0,540019658004007
50551-0,040019702003049
12794-0,171150029011118
61527-0,360670151005003
55132-0,481390601012074
41174-0,390610025001002
4556-0,550250029003011
19770-0,420850326021010
6426-0,260810145021000
27220-0,090093461011049
61514-0,360630234011012
13646-0,500059574002033
7279-0,330019662002026
7146-0,190279604002004
10529-0,260739404002066
11118-0,420792132003037
43164-0,"43164-0 43 S First Street,  San Jose,  CA,  95113Tie"
36863-0,050070201012025
65912-0,481390602092000
30739-0,360690511003016
3429-0,170318036063004
4018-0,171419611002023
26072-0,420350308003024
43297-0,371470001005006
25079-0,391119666004052
58405-0,420171064023064
6270-0,482319606003025
6679-0,200910537123033
37452-0,482015341003000
51941-0,202090423001012
10970-0,211999307004025
36014-0,010730100024036
32452-0,180159596002083
41616-0,361219702003000
38172-0,220890623022028
67798-0,080839693005018
15159-0,260030001003031
393-0,090076702004002
12363-0,060990015004014
39717-0,510839306003086
1773-0,060590869021004
20365-0,450450031031023
19485-0,050930108005051
13778-0,360010128001005
2922-0,180632106081015
7480-0,170190005004020
7876-0,"7876-0 3313 S Elm Place,  Broken Arrow,  OK,  74012Tie"
11477-0,120710104062002
3821-0,260992626001001
22533-0,210419502005050
62069-0,"62069-0 4498 N. Orange Blossom Trail,  Mount Dora,  FL,  32757Tie"
29415-0,080690017061053
65377-0,460599757002111
35368-0,483090037061074
23672-0,060230005002005
2267-0,470650019002009
33854-0,220550014101038
25065-0,360610090001002
21514-0,482679502001057
13765-0,320310026185034
60160-0,121270823013000
30271-0,150039811001006
50000-0,450770112051002
54950-0,510131009001021
40071-0,261490410003066
29402-0,"29402-0 1059 N. Main St.,  Bowling Green,  OH,  43402Tie"
25613-0,"25613-0 1100 W Dixie Hwy,  Monroe,  MI,  48162Tie"
49877-0,420550109001010
5695-0,250277262005003
2672-0,291892213354000
58524-0,"58524-0 130 West Main Street,  Evarts,  KY,  40828Tie"
19508-0,"19508-0 504 N Water St,  Silverton,  OR,  97381Tie"
37140-0,060350403042025
28769-0,170318330001053
23815-0,550419503002073
17207-0,120690311013001
7996-0,150030080021010
24299-0,121079502011018
36517-0,421330224022033
66250-0,400173012011004
14545-0,171118701012032
3047-0,541070007012018
12613-0,401430077012058
5562-0,"5562-0 1501 N 43rd Ave,  Phoenix,  AZ,  85009-3100Tie"
1929-0,060590992452005
24727-0,482015313002042
34634-0,518000752031001
28921-0,550659704002034
896-0,530630016001010
25185-0,150030036042001
16285-0,010970009012003
22773-0,060590993081011
42862-0,245100401001074
59281-0,131350504193001
59557-0,121113801001070
6977-0,040250005002083
31553-0,340170030001004
61192-0,261158317002006
33232-0,060590637024002
10088-0,061110075142000
50360-0,483030007001066
61812-0,440030223002015
13632-0,202090447031026
21932-0,011010056031003
44268-0,060730200171007
15279-0,"15279-0 510 E D St,  Hillsboro,  KS,  67063-1746Tie"
47336-0,340155016052005
7529-0,483030104072003
31699-0,550090206003055
44793-0,170318118002012
29045-0,190719703003342
1400-0,121010315071002
13276-0,471570208202041
3789-0,340030544006012
6724-0,421330227004006
21527-0,240276011051025
11882-0,270753704001100
44816-0,421010002001054
1128-0,482015321001012
35488-0,420171002014036
11224-0,361031585091000
13885-0,450119704001026
38960-0,401010016002148
48605-0,371910013022043
1786-0,180118106052026
64477-0,130890214142006
43391-0,081230020091012
54710-0,090159031003018
46592-0,120990010022029
29690-0,181570016001039
31923-0,460299543012030
16343-0,511650102002086
22831-0,240317007172000
7921-0,190879703003075
58106-0,550090007001013
43476-0,360610113001011
18693-0,483319504012142
30965-0,"30965-0 17 E Fort St,  Farmington,  IL,  61531Tie"
36361-0,420350302004016
22176-0,060650418122005
31803-0,517700004001000
12600-0,290799604003016
51104-0,515500210041081
36828-0,120310121001091
52448-0,483396901003002
1475-0,"1475-0 614 N Wayne St,  Angola,  IN,  46703Tie"
6902-0,"6902-0 427 S Randolph Ave,  Elkins,  WV,  26241Tie"
2504-0,261251366003014
13036-0,"13036-0 103 W High St,  Hicksville,  OH,  43526Tie"
22439-0,080659617005007
4614-0,300130018001001
58479-0,060670008001023
48773-0,090034301001004
15697-0,"15697-0 129 W Market St,  Louisville,  KY,  40202Tie"
49219-0,"49219-0 102 Highway 274,  Kemp,  TX,  75143Tie"
50088-0,421010092001004
4199-0,471570205413001
26130-0,060590883023000
25818-0,550790130002003
37776-0,370970610032088
10996-0,040136139001041
1738-0,370779704002026
14162-0,181359516003036
28431-0,120950182002055
56904-0,360610259001001
10432-0,420770069021001
25568-0,490050011011015
44122-0,090075702002000
65600-0,290318804001029
15204-0,260490105011009
17865-0,500070031001001
5490-0,481130176062000
51357-0,261614027001001
56450-0,060014060001061
13467-0,080970001001016
45070-0,320310017023016
4209-0,391034171004008
67055-0,330110230003028
17314-0,240317007111020
24309-0,500239555001017
27282-0,482570505001014
43881-0,051310007005002
26824-0,281299503005006
40765-0,"40765-0 601 S State St,  Pioneer,  OH,  43554Tie"
45884-0,133119501002069
40512-0,060490001001065
60987-0,482013126002007
48235-0,371910013013013
60316-0,481130119001019
27545-0,410390033023030
11847-0,240358110001005
26143-0,011010059014001
13587-0,"13587-0 102 W Washington St,  St Louis,  MI,  48880Tie"
32394-0,130570905024008
52626-0,471611107003054
6354-0,360070012002021
69178-0,360610084002001
2089-0,530330303112009
23565-0,"23565-0 783 S. Midlothian Rd.,  Mundelein,  IL,  60060Tie"
35653-0,401091078042001
24821-0,212059503001047
12733-0,301119400005032
43489-0,530050108032014
16846-0,510330305004101
11607-0,"11607-0 1207 N Bridge St,  Yorkville,  IL,  60560Tie"
40632-0,210170304001030
51464-0,510594501004003
14318-0,160199709003017
2624-0,121150020092001
16726-0,370350104013011
7889-0,"7889-0 1204 N. Woodland Blvd,  Deland,  FL,  32720Tie"
3906-0,010890015004012
58333-0,"58333-0 1965 S Union Avenue,  Tacoma,  WA,  98405Tie"
33125-0,461019597002121
13454-0,470631001003011
28551-0,060375546001000
39659-0,130591406003008
33258-0,121030254053025
50743-0,260750063041032
36254-0,360290175012046
10983-0,410530203023020
46232-0,530770009021005
53191-0,550939602003053
54068-0,080310020001021
38257-0,390490015002010
3883-0,120730009014011
46508-0,481130004052013
30534-0,371190038071005
63445-0,260770020021006
12986-0,"12986-0 602 E Broadway St,  Sweetwater,  TX,  79556Tie"
47634-0,510131014023003
41914-0,371830543022033
19041-0,080050843001016
24429-0,060670077023019
7552-0,060390001032037
21805-0,551351003002106
31505-0,061110076142022
31758-0,"31758-0 321 S Main St,  Cascade,  ID,  83611Tie"
43615-0,170318183003007
23044-0,370710325021011
10702-0,550630101021025
13344-0,410619708002001
3903-0,181270506031081
30355-0,060411281001007
56985-0,301110007013035
42212-0,510690511011031
19666-0,"19666-0 901 S Broadway,  Pelican Rapids,  MN,  56572Tie"
56732-0,391131201012058
28359-0,540510205001004
3640-0,050634906002001
52165-0,"52165-0 1030 N. 3rd St.,  Lawrence,  KS,  66044Tie"
51933-0,511930101003046
46377-0,380350117004001
24447-0,"24447-0 117 E College Avenue,  Shelby,  NC,  28152Tie"
15491-0,190059603003034
14747-0,"14747-0 2210 N Bryant Blvd,  San Angelo,  TX,  76903Tie"
27611-0,360610121001001
4780-0,421298085001075
10572-0,291833104002030
1470-0,060377026003002
52032-0,080010080001009
27851-0,360610139002000
59254-0,292017810001077
16894-0,360650228001000
11067-0,051190042201002
6412-0,"6412-0 432 S Main Street,  Slippery Rock,  PA,  16057-1251Tie"
37697-0,401091089002026
12204-0,"12204-0 818 W Broadway Ave,  Bloomfield,  NM,  87413Tie"
26724-0,260992632003014
17389-0,300310015001064
26221-0,361170214003027
15371-0,450339706002040
22825-0,361019628001057
6162-0,060990005061000
53302-0,180973581001000
56197-0,170630009003029
11975-0,120010018112000
51826-0,180190501002001
38584-0,530610410001015
36664-0,440070141003003
29006-0,410030002022001
12444-0,210150706053005
38727-0,551410106003012
27624-0,550790056002001
13104-0,"13104-0 606 W Main St,  Berne,  IN,  46711Tie"
28070-0,281499506002029
13237-0,200999501002053
11174-0,371950006005072
25694-0,060590999043003
13967-0,"13967-0 825 N Main St,  Monmouth,  IL,  61462Tie"
42572-0,171194041001032
36807-0,080839694001035
21422-0,120310119032004
5525-0,530530628013001
22011-0,320050014002020
11722-0,470210703002063
26101-0,250277323011013
1496-0,040190031024009
5810-0,181079571004003
38046-0,201339519003112
16619-0,181139720002021
16489-0,"16489-0 108 N Key Ave,  Lampasas,  TX,  76550Tie"
25169-0,210472013021029
38847-0,080010601001014
30978-0,131171306043000
51132-0,180859624002033
50543-0,340230001002014
58594-0,120690307011025
60639-0,051430111021005
41850-0,340230086042009
4002-0,010690403022005
57347-0,484690007002042
12577-0,060830016044001
42848-0,260750059002010
22407-0,311299601001072
18396-0,490379782004019
34267-0,090035021001004
39303-0,060170306012007
36784-0,340170146001000
3270-0,"3270-0 806 S Buffalo Grove Rd,  Buffalo Grove,  IL,  60089Tie"
3618-0,060730083412004
29473-0,"29473-0 19 E Washington Street,  New Castle,  PA,  16101Tie"
17817-0,180350008002015
23401-0,240299503003022
11797-0,360539401032000
6127-0,120570140091023
61276-0,490490103041011
54993-0,"54993-0 1105 JK Powell Blvd,  Whiteville,  NC,  28472Tie"
12039-0,"12039-0 400 N St Paul St,  Dallas,  TX,  75201-3121Tie"
1065-0,120990045003042
14004-0,420110001004008
28524-0,530350805001030
39423-0,510310206002074
10608-0,530670116213016
2215-0,120910219001000
23858-0,040132168462003
62102-0,290759602004051
12814-0,"12814-0 412 E Main St,  Batavia,  NY,  14020-2430Tie"
64765-0,360870109021000
22575-0,060230101021309
48952-0,390410124001012
30725-0,290879602002085
26426-0,530210206064000
29797-0,261210025001054
11161-0,280010009002017
23271-0,181159657001026
5823-0,551050015002057
33737-0,"33737-0 305 N Tenth St,  Rocky Ford,  CO,  81067Tie"
5440-0,060133880002008
46555-0,360810183004001
55044-0,420410119022116
68472-0,400496815002110
36006-0,518400002011004
32168-0,370810102003021
4686-0,060730185071012
15011-0,212259502013015
12791-0,550870131004019
30858-0,120390203004010
61811-0,250235041012000
52343-0,200910536021041
6295-0,210099505003057
36411-0,371899206013018
26799-0,181530503001013
40509-0,200910528024032
24301-0,060310004044043
52223-0,210239503002021
48164-0,080310026011016
22980-0,010730132003001
5849-0,471251008001044
7027-0,190130015022009
2322-0,060730076002033
16093-0,391370301002074
24817-0,311090101002133
10715-0,081170004014067
609-0,110010089042001
24674-0,060376511012050
12399-0,"12399-0 219 S 10th St,  Mount Vernon,  IL,  62864Tie"
3296-0,010890106224033
2455-0,"2455-0 1013 W Jefferson St,  Quincy,  FL,  32351Tie"
4579-0,010890027211026
7014-0,080310037024004
41075-0,350130014004022
57441-0,120310137272005
10167-0,540459569002004
586-0,360930323002007
66623-0,460119587003019
52356-0,"52356-0 475 Ben Franklin Road,  Indiana,  PA,  15701Tie"
35835-0,060830030041006
13941-0,060372423002007
29246-0,171130054001044
5969-0,120610506012028
30462-0,340030201003019
17243-0,260670312002036
15932-0,483030104043037
39530-0,280990105001021
28657-0,131110502001036
46315-0,121150027133221
43735-0,481810001013031
58296-0,202090447023019
16654-0,470399550011019
10692-0,180050109003021
32573-0,090012301001054
2682-0,180816102012000
30163-0,212199502004021
1554-0,470930038022004
261-0,260570005002015
32969-0,060230002004043
11258-0,190291904003002
11005-0,190199504001025
11258-1,190291904003000
25778-0,"25778-0 210 S Dixie Hwy,  Lake Worth,  FL,  33460Tie"
2825-0,220170228002002
49482-0,420076055001007
35990-0,190410803001044
19462-0,060590885022016
5467-0,550090017012019
45058-0,360894908001026
40379-0,261158312005018
67884-0,170950012001082
10239-0,310539639002004
20584-0,550730002003026
11913-0,"11913-0 149 S Tallahassee St,  Hazlehurst,  GA,  31539Tie"
6869-0,250277283002026
11378-0,060590881011058
6233-0,121030249012046
10096-0,200599544005007
24363-0,530330232021003
12000-0,530330322031001
48739-0,320030036231027
54263-0,191976805004053
5347-0,370559702001044
63459-0,400310005023017
42153-0,060375544063003
18084-0,484510017071004
394-0,201110004003001
15670-0,130670302242000
2695-0,"2695-0 456 E College Ave,  State College,  PA,  16801Tie"
57931-0,421010005001015
24506-0,080010085074009
5214-0,511990502041007
6749-0,191530021005003
39782-0,482013330002003
50988-0,060670094071000
15310-0,310790013001158
15813-0,211259706004007
16297-0,080690010091000
23008-0,370350116022031
59816-0,530019504002031
17600-0,300870003002025
67359-0,551410101002043
